path,filename,extension,size_bytes,sha256,last_modified,language,probable_stage,purpose,direct_inputs,direct_outputs,referenced_by,calls_or_imports,hard_coded_paths,status,replacement,confidence,notes
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GTOP_posre_pull.itp,GTOP_posre_pull.itp,.itp,579603,5e75a09430ec6b39ee0f37751417b5b810160af3f86f744171a5383bb4f2f62c,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ position_restraints ],,,01_SCRIPTS/build_graphene_cases.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GTOP.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMN.itp,GXMN.itp,.itp,2218740,507e74efe8d817074e649385265f5a740cdade11d1a67b428f0f8ecd99a385c5,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ moleculetype ],GXMN_posre_fixed.itp,GXMN_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMN_posre_fixed.itp,GXMN_posre_fixed.itp,.itp,463395,e571ee5febf1450e96bc33c1d61015da7d7b560d328b5800c9b3fd3419326461,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GXMN.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMX.itp,GXMX.itp,.itp,2218740,3677ca80f9a9b7d417ed253d7fc29340e6af099f8cfc05c14f515f183f9fba6c,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ moleculetype ],GXMX_posre_fixed.itp,GXMX_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMX_posre_fixed.itp,GXMX_posre_fixed.itp,.itp,463395,e571ee5febf1450e96bc33c1d61015da7d7b560d328b5800c9b3fd3419326461,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GXMX.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMN.itp,GYMN.itp,.itp,2265459,0c0134d55b11cd10fb9a9c1bfe928e49eb64c6d380e4ade3290125481d7b307f,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ moleculetype ],GYMN_posre_fixed.itp,GYMN_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMN_posre_fixed.itp,GYMN_posre_fixed.itp,.itp,472305,b0dc3ac1905c9ef31f3380703a21f7f959cae1df571888e482ed0ec13040e264,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GYMN.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMX.itp,GYMX.itp,.itp,2265459,a90ddeae6ab5203b90ee77fbaa4541366fc5ebde3ecc31fc29daac21d544f0df,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ moleculetype ],GYMX_posre_fixed.itp,GYMX_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMX_posre_fixed.itp,GYMX_posre_fixed.itp,.itp,472305,b0dc3ac1905c9ef31f3380703a21f7f959cae1df571888e482ed0ec13040e264,2026-07-03T11:43:34,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GYMX.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/kero.itp,kero.itp,.itp,466340,d3b8fcfdbb862300636e620710ac5b2236dcc876828693af766842f4bed71f61,2026-05-29T16:07:57,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/prepare_raspa2_gcmc.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; 4nm_pore_raspa2_config.json; 8nm_pore_raspa2_config.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/kero_ATP.itp,kero_ATP.itp,.itp,3910,9e4250fd9a062de7ceb95ed2233e1dab48bd37d8a925933e27d56053171eb2c5,2026-05-20T16:22:16,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp,mdout.mdp,.mdp,14004,e7f9dc41973547b29dbac98dca52378d0ac36035300d45d2a82c672f82dba956,2026-07-03T22:02:48,GROMACS MDP,rough surface,;,mdout.mdp,,01_BULK/03_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,grompp,F:\MD\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\02_GRAPHENE_CASES\RMS_0p000\02_RUN; F:\gromacs some software\gmx2018.8; F:\gromacs some software\gmx2018.8\bin\gmx.exe,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/kero.itp,kero.itp,.itp,466340,d3b8fcfdbb862300636e620710ac5b2236dcc876828693af766842f4bed71f61,2026-05-29T16:07:57,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/prepare_raspa2_gcmc.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; 4nm_pore_raspa2_config.json; 8nm_pore_raspa2_config.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/kero_ATP.itp,kero_ATP.itp,.itp,3910,9e4250fd9a062de7ceb95ed2233e1dab48bd37d8a925933e27d56053171eb2c5,2026-05-20T16:22:16,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/RMS_0p000_standard_kerogen_plate_metrics.json,RMS_0p000_standard_kerogen_plate_metrics.json,.json,1413,d9e1e280dd4e1f4b6d974e196f2b2af79e4afe7e335e0db5cb38e21d26a33196,2026-07-04T01:44:59,JSON,rough surface,{,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p000_standard_kerogen_plate.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p000_standard_kerogen_plate_PBC_VIEW_3x3.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\final_structure_pull.gro,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p000_standard_kerogen_plate.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p000_standard_kerogen_plate_PBC_VIEW_3x3.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\final_structure_pull.gro,,,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p000_standard_kerogen_plate.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p000_standard_kerogen_plate_PBC_VIEW_3x3.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p000\\02_RUN\\final_structure_pull.gro,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top,topol.top,.top,409,693adb8ca874a1f7bc374086724d6a2312656b6c8fb92ca3c72a507edc0a17e4,2026-07-04T01:44:59,GROMACS TOP,rough surface,; Created by AuToFF,kero.itp; kero_ATP.itp,kero.itp; kero_ATP.itp,01_BULK/03_RUN/mdout.mdp; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/run_bulk.py; 01_SCRIPTS/run_wall_case.py; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top,topol.top,.top,590,1aa8e7cd0de1aae8f3fa9b0a2d8d78afb43af6138a7d5275e50d937b8cdbbed5,2026-07-03T11:43:34,GROMACS TOP,rough surface,; Created by AuToFF,GBOT.itp; GTOP.itp; GXMN.itp; GXMX.itp; GYMN.itp; GYMX.itp; kero.itp; kero_ATP.itp,GBOT.itp; GTOP.itp; GXMN.itp; GXMX.itp; GYMN.itp; GYMX.itp; kero.itp; kero_ATP.itp,01_BULK/03_RUN/mdout.mdp; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/run_bulk.py; 01_SCRIPTS/run_wall_case.py; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p000/CASE_METADATA.json,CASE_METADATA.json,.json,1632,15099dfe19aecb8e2e174434583944e10bc661f77b2f2c2000d3616770ba6750,2026-07-03T11:43:35,JSON,bulk density,{,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/generate_wall_mdps.py,,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p000/PULL_FORCE_REPORT.json,PULL_FORCE_REPORT.json,.json,2050,c2a274e446fdbbf530cb2076bb118d947a12b3a73471dd3a2d50fb753014bd8b,2026-07-03T11:43:35,JSON,rough surface,{,,,01_SCRIPTS/generate_wall_mdps.py; 01_SCRIPTS/run_wall_case.py,,,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GBOT.itp,GBOT.itp,.itp,2784372,35070a59ceb37497259f6eb1e30568a7b12f41ff33de69cdd1816d764bd2388b,2026-06-30T22:14:04,GROMACS ITP,rough surface,[ moleculetype ],GBOT_posre_fixed.itp,GBOT_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GBOT_posre_fixed.itp,GBOT_posre_fixed.itp,.itp,579603,b47374af5bd49ba3598ba728c614139eb4712e24b08d9ff185395050617db6c0,2026-06-30T22:14:04,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GBOT.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GTOP.itp,GTOP.itp,.itp,6604987,b0c775c221b61b32d92a2b09f7f19c1b1a8236c7a427437bb25843aa44a2cf44,2026-06-30T22:14:05,GROMACS ITP,rough surface,[ moleculetype ],GTOP_posre_full.itp; GTOP_posre_pull.itp,GTOP_posre_full.itp; GTOP_posre_pull.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
